gesture_idx,gesture_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
3,Peace,0.43718183,0.766125083,5.69E-07,0.387734741,0.738636851,-0.021654084,0.35720101,0.65820533,-0.031883523,0.384336621,0.595154703,-0.043623134,0.423109531,0.562630832,-0.055102792,0.360588938,0.553113759,-0.019937141,0.331404418,0.464549065,-0.037916578,0.315226525,0.412463367,-0.046542093,0.302829564,0.366198778,-0.052619006,0.405372083,0.543974698,-0.026205121,0.408855051,0.438011587,-0.047760352,0.4117935,0.378222466,-0.058665995,0.416617185,0.328593016,-0.062672839,0.444818914,0.563662231,-0.035083227,0.438029706,0.515489817,-0.07067056,0.420397371,0.588984489,-0.073317729,0.414137602,0.639247358,-0.064672813,0.477728158,0.600155294,-0.045331664,0.456936598,0.593986094,-0.076533869,0.439300448,0.652915597,-0.076234885,0.434505552,0.691956162,-0.068680666
3,Peace,0.416387498,0.817968607,5.30E-07,0.364000916,0.790000081,-0.022317667,0.329584152,0.706877708,-0.031872146,0.359903067,0.644965053,-0.0426437,0.399966508,0.610928059,-0.053019568,0.338088661,0.597948968,-0.019851688,0.310882449,0.509033322,-0.039709147,0.293560058,0.456706494,-0.050125167,0.279901803,0.409845531,-0.057905976,0.3846066,0.586413205,-0.026192743,0.385561436,0.484369695,-0.050173059,0.385720521,0.426743835,-0.063477203,0.388267606,0.374013484,-0.069282651,0.426218778,0.604871333,-0.035236731,0.413248301,0.567188561,-0.071300946,0.395871371,0.644224882,-0.07370609,0.39109835,0.692201793,-0.065507986,0.46045953,0.6416291,-0.046068728,0.432287037,0.649950087,-0.07815785,0.412569761,0.710651159,-0.078894921,0.407756865,0.745550394,-0.072364867
3,Peace,0.330338985,0.833242536,4.91E-07,0.274769932,0.816062331,-0.024214691,0.228295416,0.746762514,-0.035698999,0.238679707,0.682468534,-0.048470356,0.279203445,0.652895927,-0.060316749,0.244592622,0.623362064,-0.01868871,0.213984281,0.537185192,-0.039272871,0.19256869,0.484538525,-0.050258376,0.176528364,0.437666595,-0.058230661,0.289749175,0.610433638,-0.02433639,0.281672925,0.506192446,-0.048457984,0.272019297,0.44880566,-0.061666507,0.266828299,0.398359001,-0.067609884,0.331716418,0.622239769,-0.033230621,0.306454211,0.58112061,-0.072718173,0.292002201,0.660499811,-0.077671535,0.29226777,0.714554667,-0.07013505,0.36681056,0.649601221,-0.043745268,0.325556159,0.666763663,-0.07867004,0.310256869,0.732640803,-0.082297198,0.313079357,0.772619843,-0.077379122
3,Peace,0.29403019,0.83720696,4.70E-07,0.241910383,0.814805269,-0.018884139,0.201075971,0.744549453,-0.029150866,0.208918706,0.680669844,-0.041211482,0.240298167,0.645079076,-0.052644879,0.205113843,0.631327391,-0.018765271,0.172082931,0.545554519,-0.038997471,0.152211875,0.493647426,-0.049458645,0.137859255,0.445964873,-0.056890007,0.250672191,0.614719808,-0.025737198,0.235621691,0.511917233,-0.049110346,0.22506389,0.455890357,-0.062170457,0.21946159,0.405838013,-0.067778803,0.295318604,0.622715831,-0.034760006,0.257436275,0.592232049,-0.070609368,0.244899705,0.668008149,-0.074220978,0.248653442,0.718677938,-0.066649087,0.331948221,0.647219539,-0.045139786,0.281688035,0.680483639,-0.077308714,0.268032193,0.743138492,-0.080587886,0.275093704,0.778654754,-0.075608708
3,Peace,0.328151137,0.823845029,4.66E-07,0.274316221,0.803123891,-0.020975789,0.229106039,0.734088302,-0.031458266,0.242522523,0.66958487,-0.04367435,0.282842219,0.634292603,-0.055780839,0.242752999,0.617990017,-0.017919112,0.211189866,0.533412933,-0.03829325,0.189594179,0.482705802,-0.048540726,0.172836721,0.437048078,-0.055155445,0.285973608,0.604482591,-0.024407458,0.275180429,0.50228548,-0.046490937,0.265567601,0.445469111,-0.057808042,0.261027992,0.396358937,-0.061929751,0.327328116,0.617146015,-0.03383689,0.301509857,0.583663225,-0.070765592,0.289471179,0.655463338,-0.077426061,0.29163155,0.703519821,-0.071240298,0.362813681,0.646374106,-0.044400588,0.322380781,0.665285945,-0.077066422,0.306663483,0.727552116,-0.080496952,0.307578653,0.764839828,-0.075550981
3,Peace,0.393691629,0.814643383,4.76E-07,0.343084186,0.790399194,-0.023354551,0.305368036,0.716460228,-0.035303965,0.32980004,0.648985028,-0.047822788,0.370310634,0.608839393,-0.059674688,0.310712159,0.607843876,-0.024605116,0.284238577,0.517446637,-0.046252847,0.266856521,0.464278877,-0.057274356,0.253491163,0.417188734,-0.06495133,0.355955064,0.592889309,-0.02946377,0.350961864,0.487920672,-0.05191857,0.347332418,0.431193292,-0.06343694,0.347507745,0.382774264,-0.06871058,0.398193061,0.606045008,-0.037055615,0.381379366,0.567271113,-0.071149372,0.365556866,0.636992097,-0.075464189,0.362835675,0.684442699,-0.069677822,0.434461981,0.635820746,-0.046384841,0.400824547,0.655421972,-0.077940211,0.382050365,0.714152575,-0.081824563,0.37928018,0.749392569,-0.078165881
3,Peace,0.46324563,0.800260901,5.29E-07,0.415522367,0.769865751,-0.019138051,0.382529289,0.688371539,-0.028624846,0.410461009,0.628731012,-0.039829683,0.453458369,0.604035437,-0.051197954,0.391496539,0.579815507,-0.020969748,0.370235443,0.489416391,-0.039057467,0.356261015,0.43604371,-0.048511386,0.343970686,0.388495386,-0.055500984,0.435661674,0.574691415,-0.028442988,0.440719306,0.469902545,-0.048945017,0.445323467,0.410611302,-0.059975605,0.450253576,0.360146224,-0.064815715,0.475662351,0.597442329,-0.038010366,0.46666944,0.55397588,-0.070782185,0.449580282,0.621471047,-0.07412152,0.443030715,0.668663085,-0.06713137,0.509383142,0.635960519,-0.048850764,0.485424787,0.628987491,-0.077032767,0.465426683,0.684735477,-0.076527886,0.458475083,0.723565936,-0.069915704
3,Peace,0.514491916,0.799534082,5.30E-07,0.468936265,0.767998219,-0.020054683,0.442627907,0.686205328,-0.027958358,0.473667353,0.626526356,-0.037285946,0.514735818,0.600357115,-0.0462244,0.447954625,0.584107876,-0.016585946,0.426888615,0.493280143,-0.032235239,0.414586365,0.440459758,-0.039316945,0.404067546,0.394411922,-0.044433761,0.492302716,0.578345895,-0.022118403,0.50021261,0.476444006,-0.040829439,0.507091105,0.418585956,-0.050494831,0.514190733,0.370386481,-0.054165293,0.530254245,0.600018919,-0.030242261,0.525618076,0.560515523,-0.061762873,0.508554399,0.626561582,-0.064881437,0.501486838,0.671372831,-0.057699751,0.561350405,0.636646926,-0.03983742,0.543121696,0.632774234,-0.067773893,0.523660064,0.687673867,-0.068117246,0.515821815,0.724466562,-0.061961088
3,Peace,0.521461964,0.774313569,5.37E-07,0.478362769,0.742926896,-0.017173281,0.455376893,0.665367126,-0.023997486,0.48596248,0.610759199,-0.032608271,0.524739444,0.586237729,-0.041546997,0.459943712,0.577039957,-0.01475286,0.440753639,0.493134975,-0.029453512,0.431319952,0.443045497,-0.036892667,0.424238086,0.39871186,-0.042684577,0.500541151,0.573469162,-0.02138873,0.508923113,0.474031568,-0.039214399,0.51745683,0.417355597,-0.049369469,0.526674867,0.370470464,-0.054029517,0.535604775,0.595861137,-0.030174276,0.538098156,0.541877806,-0.061763663,0.519435883,0.605144739,-0.064530335,0.50918901,0.649981976,-0.0574059,0.56450069,0.632312596,-0.03988,0.55082798,0.613785744,-0.068941876,0.532361627,0.664703131,-0.06868384,0.523232639,0.701689303,-0.062050112
3,Peace,0.524505734,0.752565503,5.24E-07,0.482944846,0.716905475,-0.01707053,0.467374355,0.642754376,-0.02342508,0.498893917,0.59210664,-0.031126939,0.535499454,0.570390105,-0.039034218,0.469299376,0.564524233,-0.012484135,0.454676509,0.485838205,-0.02660862,0.447624534,0.439298898,-0.033798117,0.443136692,0.399054766,-0.03866414,0.506646395,0.563579857,-0.017955022,0.517163754,0.471486568,-0.034700938,0.525806189,0.420179874,-0.044520121,0.535998046,0.379726619,-0.048370529,0.538439214,0.585877717,-0.025668353,0.545423269,0.54294312,-0.055238497,0.525764167,0.598401904,-0.05962408,0.51432085,0.636603475,-0.053664789,0.562896967,0.620633662,-0.034259789,0.554561913,0.604646266,-0.060689423,0.537156999,0.651439369,-0.060473837,0.527876616,0.684990525,-0.054007083
3,Peace,0.615505874,0.770288229,5.81E-07,0.582290828,0.733364046,-0.022845248,0.574785948,0.672290087,-0.0336718,0.608396769,0.626478553,-0.044281941,0.640584469,0.598879099,-0.054754194,0.568401217,0.590466857,-0.018251911,0.560697436,0.515543878,-0.033993181,0.557908177,0.470447004,-0.043782461,0.556511402,0.431445658,-0.050380588,0.605193734,0.591933608,-0.02027184,0.622894287,0.510126173,-0.037435018,0.637759387,0.464629114,-0.047771007,0.651155055,0.428959846,-0.052356213,0.634928405,0.615525901,-0.024910195,0.64723599,0.579972684,-0.053342439,0.631831646,0.628508508,-0.058338903,0.621887982,0.662483215,-0.053734839,0.656768084,0.649417758,-0.030931758,0.657055378,0.636238635,-0.056483719,0.641108632,0.677431524,-0.057080206,0.630401731,0.707568645,-0.051513672
3,Peace,0.684987903,0.796700299,6.37E-07,0.654698968,0.754822493,-0.024413805,0.650359809,0.695676148,-0.035367575,0.686916888,0.649293721,-0.045820434,0.719311357,0.62000972,-0.055711631,0.639823258,0.609506845,-0.016431507,0.633986652,0.533813298,-0.032027401,0.634088159,0.487147927,-0.042410761,0.635048211,0.447322309,-0.049253002,0.677922785,0.612116754,-0.017343318,0.697259545,0.532217264,-0.034112707,0.71593076,0.486041635,-0.045189779,0.731562853,0.450024486,-0.050183624,0.708118856,0.638262093,-0.021327768,0.720723033,0.611253917,-0.049479786,0.707816958,0.656074226,-0.056244094,0.698243082,0.687214136,-0.052624069,0.72914803,0.675067306,-0.02682302,0.73445493,0.658746719,-0.051660094,0.719184816,0.696408272,-0.052661974,0.706004679,0.725518286,-0.047372468
3,Peace,0.72862494,0.808070481,6.37E-07,0.69725275,0.769387484,-0.026225908,0.69269383,0.705413461,-0.037633713,0.730758309,0.660481811,-0.047907688,0.764887691,0.632336557,-0.057825021,0.683210611,0.618697822,-0.021691406,0.680844486,0.539371967,-0.037951708,0.681740105,0.493121028,-0.04815916,0.683364749,0.451601207,-0.055109628,0.720669866,0.621081471,-0.021738911,0.745328367,0.541866124,-0.039199121,0.766096354,0.497413963,-0.049490906,0.783939242,0.461952329,-0.054061901,0.750159144,0.6455971,-0.024825791,0.766718626,0.622406006,-0.053235907,0.751193583,0.670613527,-0.059590951,0.739898741,0.702593803,-0.055943329,0.772007108,0.680203021,-0.029638458,0.777240396,0.66867727,-0.054913938,0.760404468,0.709660351,-0.056304421,0.74725467,0.739121258,-0.051580675
3,Peace,0.739334702,0.807505012,6.61E-07,0.708029091,0.769255936,-0.02653284,0.703016818,0.708424389,-0.038459301,0.740054965,0.663060844,-0.049396347,0.773817718,0.634714961,-0.060082275,0.692579567,0.619319379,-0.020938475,0.690821946,0.541558504,-0.037666332,0.692606688,0.496229678,-0.048089623,0.694331586,0.45597586,-0.054752588,0.730078399,0.620731354,-0.020653926,0.755350947,0.54148972,-0.038330484,0.776491582,0.497698843,-0.048552271,0.793497145,0.463086933,-0.052540958,0.759612083,0.64470005,-0.023533659,0.774841249,0.625741363,-0.05246206,0.761252999,0.673540831,-0.059147835,0.750959694,0.704784632,-0.055086106,0.780913234,0.679452121,-0.028072173,0.786086679,0.668537259,-0.053149182,0.769875109,0.710799694,-0.054107703,0.756498992,0.741339386,-0.048675869
3,Peace,0.663454711,0.702500165,6.62E-07,0.628703058,0.664102614,-0.020326907,0.622109592,0.600677669,-0.028838573,0.655825377,0.551211774,-0.037432093,0.684930325,0.519399107,-0.04570999,0.610566199,0.521425366,-0.014336417,0.600451708,0.443992734,-0.027468091,0.59718436,0.397037506,-0.033868648,0.596231163,0.356816649,-0.037957814,0.649688661,0.519241571,-0.017275712,0.664880693,0.432894677,-0.033814617,0.68002969,0.384010255,-0.043267731,0.693330824,0.34495604,-0.046527039,0.683029056,0.541680396,-0.022690834,0.694518924,0.500991344,-0.05266938,0.680354178,0.551922679,-0.058228202,0.671586692,0.589231372,-0.052748457,0.708384573,0.575712025,-0.028913166,0.705823839,0.563588381,-0.055610936,0.687872887,0.604385197,-0.057033859,0.676252663,0.635170698,-0.051278532
3,Peace,0.679377913,0.612796485,6.34E-07,0.642556667,0.570074916,-0.023762072,0.635975242,0.502473831,-0.033670008,0.670982003,0.450525641,-0.043732874,0.702916801,0.418218732,-0.053597763,0.624222517,0.426349789,-0.014050111,0.61296618,0.349555463,-0.029752754,0.6081478,0.302725196,-0.040222831,0.605051637,0.262384117,-0.047367923,0.662038684,0.425539315,-0.016787047,0.675465047,0.336863697,-0.0345928,0.690086484,0.284707844,-0.047256231,0.703847706,0.244270116,-0.053352732,0.693791628,0.450576752,-0.022590445,0.70509088,0.408694625,-0.052959215,0.69256413,0.457838744,-0.059815455,0.68361783,0.491986036,-0.055782575,0.717684269,0.488321036,-0.029844372,0.720813274,0.460472971,-0.057359554,0.706074893,0.501763344,-0.058325868,0.693744957,0.534749448,-0.052583311
3,Peace,0.724798977,0.565206885,6.66E-07,0.692835629,0.520060539,-0.024873564,0.690863013,0.454139024,-0.035113953,0.727959573,0.400277257,-0.045035236,0.759620845,0.364570528,-0.054491904,0.673512578,0.379175305,-0.013520936,0.663648605,0.300987005,-0.029779708,0.661826134,0.253482729,-0.040774863,0.661438882,0.21278955,-0.047783691,0.71275115,0.380506396,-0.015179391,0.730385542,0.291660339,-0.034211017,0.748559177,0.240957141,-0.04878154,0.764481008,0.202044964,-0.055825725,0.745376468,0.405950755,-0.019905424,0.759729743,0.367141306,-0.052206926,0.748262644,0.413281739,-0.061817728,0.740053296,0.447420776,-0.059147213,0.769290507,0.442659169,-0.02583711,0.774468303,0.42113173,-0.053873137,0.760978222,0.461425364,-0.055827364,0.750678897,0.494009852,-0.050587606
3,Peace,0.738688052,0.483171105,6.68E-07,0.710049748,0.432039231,-0.021399217,0.70925492,0.367206067,-0.029518347,0.7440781,0.318081945,-0.037954234,0.774285138,0.288243115,-0.045966566,0.691090226,0.301644921,-0.009304784,0.682495236,0.228317887,-0.023996593,0.68049562,0.181340814,-0.03425521,0.679547071,0.141930073,-0.040952191,0.726989269,0.303506613,-0.011758179,0.74676162,0.217932269,-0.028854083,0.766516149,0.168879271,-0.041771784,0.78331393,0.131537914,-0.047502521,0.757274508,0.329127282,-0.01716505,0.77531296,0.294189483,-0.047110491,0.763734996,0.33813259,-0.055334039,0.753888786,0.369555295,-0.051673934,0.77924335,0.366911948,-0.023642395,0.789381325,0.341303825,-0.050092138,0.776673794,0.378535241,-0.051185261,0.764975727,0.409572363,-0.045281745
3,Peace,0.578801692,0.6238271,6.38E-07,0.536827445,0.582604229,-0.022678208,0.526504934,0.511259973,-0.030972617,0.55900085,0.452545315,-0.039416436,0.590436578,0.421155393,-0.047210641,0.515196025,0.444601417,-0.01332951,0.497837871,0.362627834,-0.028477632,0.48939389,0.313080788,-0.037021883,0.48208496,0.271443725,-0.04231213,0.552737713,0.439482361,-0.015585854,0.556422591,0.343651652,-0.033862345,0.563646317,0.284758866,-0.044944856,0.571460843,0.238635853,-0.049134728,0.586298525,0.459156185,-0.020755898,0.594726264,0.411207229,-0.051834885,0.585133493,0.465387851,-0.055867247,0.579105139,0.506668091,-0.048522484,0.613283098,0.491512626,-0.027329708,0.614145458,0.465950668,-0.055012502,0.602917552,0.509847522,-0.054348525,0.595202088,0.545483768,-0.046555962
3,Peace,0.487175792,0.650171757,4.97E-07,0.44311443,0.615585208,-0.017135274,0.427106023,0.538852751,-0.024711607,0.456941992,0.482815057,-0.033864245,0.489521623,0.453249961,-0.043216348,0.427180231,0.463502735,-0.014239785,0.404476255,0.382284194,-0.029630132,0.391970128,0.332644105,-0.037167776,0.382000208,0.290025979,-0.042192694,0.466671586,0.459026396,-0.020797348,0.469905019,0.358436525,-0.040184442,0.47148028,0.299573123,-0.051811617,0.474428356,0.252786338,-0.056699313,0.501901746,0.478563279,-0.029331194,0.50200671,0.420353055,-0.061713867,0.489636421,0.478262872,-0.064667203,0.483633399,0.52064991,-0.05689517,0.532688797,0.511042535,-0.038557958,0.519248426,0.485342473,-0.066265501,0.505138457,0.534247279,-0.064059451,0.49920696,0.572015047,-0.055620335
3,Peace,0.519635797,0.644492328,5.35E-07,0.46645534,0.624979794,-0.018959753,0.429071784,0.551097035,-0.026703158,0.449477494,0.475103676,-0.036384687,0.481492549,0.427342087,-0.046195813,0.412172735,0.471855015,-0.012374676,0.367950439,0.398310155,-0.029216079,0.34272182,0.35257867,-0.037855629,0.322054327,0.312643379,-0.043523904,0.452500343,0.450813293,-0.019792179,0.42912817,0.341693461,-0.040390231,0.414980114,0.280569583,-0.053157993,0.405662358,0.230315104,-0.058226358,0.494273871,0.457697719,-0.029753594,0.479467273,0.401341081,-0.065392487,0.479454398,0.467596769,-0.068659432,0.482988298,0.511375546,-0.059611794,0.533299565,0.480710924,-0.040513508,0.509492159,0.452795893,-0.069527917,0.50644213,0.509892881,-0.065180823,0.510613382,0.550079823,-0.054650098
3,Peace,0.510952413,0.64661926,6.10E-07,0.457642585,0.632904351,-0.023830943,0.416568786,0.566693425,-0.034305088,0.430882543,0.487106115,-0.045581289,0.457277864,0.431699246,-0.056671012,0.388105005,0.487620562,-0.017467946,0.342115283,0.417005956,-0.035544772,0.315246522,0.372662812,-0.044974159,0.292310864,0.334418595,-0.051018976,0.427752167,0.460873008,-0.022901829,0.400881201,0.352751076,-0.043763213,0.38577947,0.29139924,-0.056003597,0.375163108,0.243121579,-0.060501043,0.471425533,0.463188589,-0.031289987,0.456876695,0.411280811,-0.067330264,0.460755378,0.47701925,-0.070920013,0.465985656,0.52039814,-0.061933223,0.512681484,0.482796282,-0.040819336,0.490430713,0.456891745,-0.07064376,0.491428733,0.514258385,-0.066648342,0.496868521,0.554814756,-0.056072224
3,Peace,0.429522634,0.606806457,6.16E-07,0.370567262,0.596489251,-0.018547559,0.324238032,0.533751428,-0.027858907,0.333236426,0.455881029,-0.039609581,0.357481152,0.401790679,-0.051731147,0.296315014,0.457163811,-0.014108863,0.243935198,0.390791744,-0.03242309,0.214226246,0.349427223,-0.042426299,0.189179897,0.313437879,-0.048961528,0.334722668,0.42868498,-0.023031835,0.300571531,0.320694387,-0.04411247,0.279314876,0.261348128,-0.057627082,0.26439324,0.213074207,-0.063405111,0.378909916,0.427969962,-0.034343261,0.354278564,0.373360693,-0.069226563,0.359836519,0.441135347,-0.071769826,0.368080556,0.484776258,-0.062684171,0.422809631,0.444988817,-0.046537977,0.393802166,0.418914527,-0.074578092,0.396507204,0.475939572,-0.068977199,0.405167431,0.514875531,-0.057760064
3,Peace,0.391353011,0.56546694,5.91E-07,0.331661701,0.5515306,-0.016599169,0.282592535,0.493618041,-0.026179532,0.2879453,0.417185783,-0.038969018,0.313611984,0.364183962,-0.052007739,0.26145345,0.423083574,-0.012582601,0.206443459,0.359882116,-0.031809937,0.176020816,0.318945289,-0.042270795,0.150800198,0.282586664,-0.048926946,0.298112273,0.394485474,-0.022497993,0.262724757,0.288468182,-0.044437058,0.24064967,0.230683282,-0.057126682,0.22579205,0.18404457,-0.061905779,0.341361642,0.392672002,-0.03485842,0.313096374,0.343215138,-0.069783583,0.320408374,0.412206411,-0.069905557,0.331967413,0.455649883,-0.058420219,0.385085136,0.408122331,-0.048148092,0.352179289,0.381622165,-0.074634418,0.354729295,0.436931223,-0.067138292,0.365582705,0.474405497,-0.054398492
3,Peace,0.446735531,0.539276063,5.87E-07,0.390959859,0.519604206,-0.020485789,0.350842088,0.454575539,-0.030002737,0.36482504,0.379002512,-0.041377746,0.391801119,0.330142051,-0.053231873,0.324341804,0.386612743,-0.015517959,0.276715517,0.31589967,-0.035101593,0.249242246,0.269731969,-0.047207247,0.226819098,0.230118841,-0.055344999,0.362721682,0.361381978,-0.022728261,0.332765311,0.253762007,-0.04364438,0.318081647,0.190789744,-0.056843016,0.309290528,0.141255543,-0.063035198,0.404960811,0.364290386,-0.032779183,0.390142351,0.305036694,-0.067068331,0.391269624,0.365378439,-0.07186693,0.394681454,0.409964651,-0.065118834,0.44539234,0.383434027,-0.043969154,0.425691187,0.35133186,-0.073173583,0.423520625,0.404828906,-0.070596941,0.425264627,0.448317051,-0.061962578
3,Peace,0.557011247,0.572732687,6.68E-07,0.507196844,0.533912063,-0.024636921,0.481538862,0.460840374,-0.035313856,0.50576818,0.385814577,-0.047125872,0.535651743,0.336595237,-0.058289919,0.449069828,0.378932178,-0.011177593,0.4138197,0.29859224,-0.030818693,0.393609196,0.24723646,-0.043845657,0.37760374,0.2037718,-0.052113697,0.489988446,0.364808232,-0.016131736,0.47490406,0.257337213,-0.037923187,0.470883399,0.193222597,-0.051804882,0.471089512,0.140669852,-0.057362527,0.532122612,0.37886256,-0.024835924,0.533746421,0.322336555,-0.062130377,0.529736638,0.390321493,-0.066922717,0.528412163,0.438017517,-0.058353964,0.568722129,0.410233587,-0.035075005,0.562710702,0.377740622,-0.067159943,0.557553649,0.432336777,-0.064890534,0.555546582,0.473365635,-0.054766487
3,Peace,0.649251878,0.604830444,6.48E-07,0.606904864,0.559916019,-0.027419921,0.593511581,0.485585332,-0.037969138,0.627291203,0.414258808,-0.048795585,0.658526778,0.366261244,-0.059278734,0.563481927,0.392979622,-0.010449644,0.54107368,0.31083566,-0.027268877,0.530651808,0.257451534,-0.03958559,0.523143411,0.212621436,-0.04798428,0.607644141,0.384790868,-0.01319341,0.608322024,0.28057909,-0.031224331,0.615227699,0.220207393,-0.045085419,0.622866333,0.173242211,-0.052075837,0.6483621,0.406259179,-0.020182295,0.656840742,0.351402253,-0.053542152,0.649044275,0.409384638,-0.062571175,0.642712295,0.449959576,-0.059328552,0.681394339,0.444906414,-0.028808543,0.682609439,0.411871195,-0.057794772,0.670963049,0.462725282,-0.058606915,0.660333037,0.501862943,-0.052720644
3,Peace,0.757056117,0.620340407,7.07E-07,0.728582263,0.568644166,-0.031072376,0.728154659,0.499213547,-0.0426003,0.769985974,0.443062812,-0.053040929,0.80540204,0.405982792,-0.062742464,0.699429631,0.41087696,-0.013890345,0.693620503,0.325784951,-0.031339176,0.69453299,0.272401631,-0.044570271,0.69561702,0.227572918,-0.052723587,0.738957226,0.409926325,-0.012922202,0.753646195,0.316530257,-0.031045854,0.771396041,0.263020694,-0.044133544,0.786660254,0.220766962,-0.049604032,0.774485826,0.433181077,-0.016608654,0.794489622,0.401987255,-0.048938297,0.786125362,0.45328483,-0.058120523,0.777104437,0.486291409,-0.054097451,0.800601423,0.469490677,-0.022388209,0.81420368,0.435671449,-0.048535928,0.801733255,0.480588347,-0.04848285,0.788979232,0.513951004,-0.041835822
3,Peace,0.782570899,0.629169106,6.81E-07,0.760938704,0.570769548,-0.030146126,0.76884836,0.502014756,-0.03809968,0.812750757,0.450608522,-0.04481183,0.84671098,0.417525053,-0.050533086,0.739350021,0.414076626,-0.005590857,0.736419439,0.331540406,-0.019577477,0.74034518,0.278433979,-0.030616719,0.743262947,0.234490916,-0.03714392,0.77959919,0.418317467,-0.003459931,0.798255622,0.328108728,-0.019049982,0.817419589,0.276883662,-0.032047626,0.833112121,0.235334113,-0.037310429,0.813692927,0.445606768,-0.006297318,0.833585501,0.415497601,-0.03786834,0.822762966,0.465887576,-0.049116444,0.812567651,0.497411996,-0.045992732,0.838169158,0.485657185,-0.010897855,0.852157295,0.452528208,-0.036183782,0.838067174,0.495385528,-0.03741638,0.824542582,0.527294278,-0.031555206
3,Peace,0.662366152,0.619560361,6.68E-07,0.621113956,0.577850461,-0.026669106,0.608887911,0.504849374,-0.037491057,0.641949713,0.438772827,-0.048390687,0.67241931,0.397534013,-0.058427643,0.583623052,0.421276182,-0.012196707,0.56190151,0.340334952,-0.030846333,0.551559448,0.287796617,-0.043516655,0.543897986,0.243105441,-0.051501822,0.625416577,0.412503868,-0.014780645,0.629075944,0.313392192,-0.03581918,0.636701226,0.251987875,-0.050370548,0.644804597,0.201447681,-0.056919381,0.6637187,0.431700408,-0.021319661,0.675182045,0.382789999,-0.056458201,0.668260396,0.437188298,-0.064001128,0.663406968,0.477390319,-0.058382597,0.695916772,0.466800153,-0.029438984,0.699671924,0.43348971,-0.059145112,0.688598335,0.480178356,-0.059033431,0.680166483,0.519041955,-0.051452946
3,Peace,0.580862164,0.605790436,5.84E-07,0.525337815,0.59934175,-0.021187199,0.477983236,0.544177592,-0.029189005,0.479567319,0.461332172,-0.038735561,0.494481921,0.401902765,-0.047969073,0.442279637,0.492544413,-0.008726435,0.387958169,0.44125852,-0.025762919,0.355986983,0.408338308,-0.036240112,0.327603519,0.380041629,-0.042973537,0.474239975,0.458451688,-0.013987723,0.43378979,0.364161193,-0.034438245,0.410789073,0.310312182,-0.047872566,0.392286539,0.26518476,-0.053072713,0.514432788,0.449010313,-0.02236031,0.495659113,0.401421309,-0.056143276,0.508950949,0.462561667,-0.058091495,0.519254744,0.5009166,-0.047959279,0.55576396,0.457331181,-0.031971812,0.531259298,0.429062188,-0.057785183,0.540320814,0.478088319,-0.051159557,0.551072001,0.510831535,-0.039036937
3,Peace,0.581428766,0.557598948,5.63E-07,0.525965631,0.571749032,-0.023567321,0.472972095,0.539175928,-0.031340864,0.455321759,0.461011827,-0.04070431,0.450376809,0.397808492,-0.048954271,0.420518458,0.507095098,-0.001316996,0.357026488,0.488138437,-0.017100686,0.318798929,0.474753737,-0.028499419,0.286095381,0.461053312,-0.035907976,0.441987574,0.45938471,-0.004716247,0.384968996,0.391160429,-0.024272753,0.349681973,0.350856602,-0.039922144,0.321685314,0.316069841,-0.047087837,0.477043539,0.434648335,-0.012153753,0.450610131,0.398372173,-0.045957197,0.47673887,0.446302712,-0.05138351,0.497162104,0.476885974,-0.043650668,0.518337309,0.425841868,-0.02110488,0.49018237,0.400063515,-0.046460461,0.509519875,0.441273987,-0.041802727,0.528550982,0.47117427,-0.031170014
3,Peace,0.590111375,0.551600456,6.10E-07,0.538165867,0.572346807,-0.024110727,0.482998222,0.55169189,-0.032786019,0.457073301,0.479531974,-0.042582572,0.442246377,0.420619726,-0.051595248,0.426379919,0.534101725,-0.005498238,0.361911148,0.528657734,-0.020121148,0.322263509,0.523341358,-0.030898724,0.287819088,0.516632795,-0.03838883,0.441143215,0.484903872,-0.008906898,0.375105232,0.432404995,-0.026251025,0.335984647,0.398217112,-0.041633759,0.304743409,0.367010593,-0.049476098,0.474051744,0.453033179,-0.015934804,0.443214774,0.424708247,-0.046869956,0.47326839,0.463097215,-0.053729363,0.495229602,0.486464918,-0.048510887,0.515290737,0.434473038,-0.024442252,0.483159304,0.417760789,-0.048184544,0.505897641,0.452277929,-0.044582143,0.526472569,0.474803776,-0.035802852
